,Country,CountryToISO,Year,Gender,Age,SuicidesNo,Population,SuicidesPer100k,GDPForYear,GDPPerCapita,Generation
25341,Trinidad and Tobago,TTO,1987,female,35-54 years,9.0,111700,8.06,"4,79,77,77,778",4449.0,Silent
25342,Trinidad and Tobago,TTO,1987,female,25-34 years,7.0,102500,6.83,"4,79,77,77,778",4449.0,Boomers
25343,Trinidad and Tobago,TTO,1987,female,15-24 years,8.0,132200,6.05,"4,79,77,77,778",4449.0,Generation X
25344,Trinidad and Tobago,TTO,1987,female,55-74 years,2.0,57900,3.45,"4,79,77,77,778",4449.0,G.I. Generation
25345,Trinidad and Tobago,TTO,1987,female,5-14 years,1.0,125100,0.8,"4,79,77,77,778",4449.0,Generation X
25346,Trinidad and Tobago,TTO,1987,male,5-14 years,1.0,132300,0.76,"4,79,77,77,778",4449.0,Generation X
25347,Trinidad and Tobago,TTO,1987,female,75+ years,0.0,12300,0.0,"4,79,77,77,778",4449.0,G.I. Generation
25348,Trinidad and Tobago,TTO,1988,male,75+ years,5.0,9400,53.19,"4,49,68,52,073",4104.0,G.I. Generation
25349,Trinidad and Tobago,TTO,1988,male,25-34 years,39.0,104100,37.46,"4,49,68,52,073",4104.0,Boomers
25350,Trinidad and Tobago,TTO,1988,male,55-74 years,20.0,53500,37.38,"4,49,68,52,073",4104.0,G.I. Generation
25351,Trinidad and Tobago,TTO,1988,male,35-54 years,32.0,110300,29.01,"4,49,68,52,073",4104.0,Silent
25352,Trinidad and Tobago,TTO,1988,male,15-24 years,22.0,133500,16.48,"4,49,68,52,073",4104.0,Generation X
25353,Trinidad and Tobago,TTO,1988,female,75+ years,2.0,12400,16.13,"4,49,68,52,073",4104.0,G.I. Generation
25354,Trinidad and Tobago,TTO,1988,female,25-34 years,16.0,104100,15.37,"4,49,68,52,073",4104.0,Boomers
25355,Trinidad and Tobago,TTO,1988,female,35-54 years,13.0,113400,11.46,"4,49,68,52,073",4104.0,Silent
25356,Trinidad and Tobago,TTO,1988,female,15-24 years,10.0,134500,7.43,"4,49,68,52,073",4104.0,Generation X
25357,Trinidad and Tobago,TTO,1988,female,5-14 years,4.0,127200,3.14,"4,49,68,52,073",4104.0,Generation X
25358,Trinidad and Tobago,TTO,1988,female,55-74 years,1.0,58700,1.7,"4,49,68,52,073",4104.0,G.I. Generation
25359,Trinidad and Tobago,TTO,1988,male,5-14 years,0.0,134500,0.0,"4,49,68,52,073",4104.0,Generation X
25360,Trinidad and Tobago,TTO,1989,male,35-54 years,45.0,111000,40.54,"4,32,30,58,824",4040.0,Silent
25361,Trinidad and Tobago,TTO,1989,male,25-34 years,37.0,105000,35.24,"4,32,30,58,824",4040.0,Boomers
25362,Trinidad and Tobago,TTO,1989,male,55-74 years,15.0,52000,28.85,"4,32,30,58,824",4040.0,G.I. Generation
25363,Trinidad and Tobago,TTO,1989,male,15-24 years,30.0,116000,25.86,"4,32,30,58,824",4040.0,Generation X
25364,Trinidad and Tobago,TTO,1989,male,75+ years,2.0,9000,22.22,"4,32,30,58,824",4040.0,G.I. Generation
25365,Trinidad and Tobago,TTO,1989,female,15-24 years,20.0,116000,17.24,"4,32,30,58,824",4040.0,Generation X
25366,Trinidad and Tobago,TTO,1989,female,35-54 years,11.0,115000,9.57,"4,32,30,58,824",4040.0,Silent
25367,Trinidad and Tobago,TTO,1989,female,75+ years,1.0,15000,6.67,"4,32,30,58,824",4040.0,G.I. Generation
25368,Trinidad and Tobago,TTO,1989,female,25-34 years,5.0,107000,4.67,"4,32,30,58,824",4040.0,Boomers
25369,Trinidad and Tobago,TTO,1989,female,55-74 years,2.0,56000,3.57,"4,32,30,58,824",4040.0,G.I. Generation
25370,Trinidad and Tobago,TTO,1989,male,5-14 years,3.0,136000,2.21,"4,32,30,58,824",4040.0,Generation X
25371,Trinidad and Tobago,TTO,1989,female,5-14 years,2.0,132000,1.52,"4,32,30,58,824",4040.0,Generation X
25372,Trinidad and Tobago,TTO,1990,male,25-34 years,43.0,107000,40.19,"5,06,80,00,000",4656.0,Boomers
25373,Trinidad and Tobago,TTO,1990,male,55-74 years,16.0,52000,30.77,"5,06,80,00,000",4656.0,G.I. Generation
25374,Trinidad and Tobago,TTO,1990,male,35-54 years,34.0,113000,30.09,"5,06,80,00,000",4656.0,Silent
25375,Trinidad and Tobago,TTO,1990,male,15-24 years,30.0,115000,26.09,"5,06,80,00,000",4656.0,Generation X
25376,Trinidad and Tobago,TTO,1990,female,15-24 years,17.0,114000,14.91,"5,06,80,00,000",4656.0,Generation X
25377,Trinidad and Tobago,TTO,1990,male,75+ years,1.0,10000,10.0,"5,06,80,00,000",4656.0,G.I. Generation
25378,Trinidad and Tobago,TTO,1990,female,35-54 years,11.0,119000,9.24,"5,06,80,00,000",4656.0,Silent
25379,Trinidad and Tobago,TTO,1990,female,55-74 years,5.0,57000,8.77,"5,06,80,00,000",4656.0,G.I. Generation
25380,Trinidad and Tobago,TTO,1990,female,25-34 years,8.0,109000,7.34,"5,06,80,00,000",4656.0,Boomers
25381,Trinidad and Tobago,TTO,1990,female,75+ years,1.0,16500,6.06,"5,06,80,00,000",4656.0,G.I. Generation
25382,Trinidad and Tobago,TTO,1990,female,5-14 years,3.0,136000,2.21,"5,06,80,00,000",4656.0,Generation X
25383,Trinidad and Tobago,TTO,1990,male,5-14 years,1.0,140000,0.71,"5,06,80,00,000",4656.0,Generation X
25384,Trinidad and Tobago,TTO,1991,male,15-24 years,42.0,114000,36.84,"5,30,79,05,882",4817.0,Generation X
25385,Trinidad and Tobago,TTO,1991,male,55-74 years,16.0,52000,30.77,"5,30,79,05,882",4817.0,Silent
25386,Trinidad and Tobago,TTO,1991,male,25-34 years,32.0,108000,29.63,"5,30,79,05,882",4817.0,Boomers
25387,Trinidad and Tobago,TTO,1991,male,35-54 years,27.0,117000,23.08,"5,30,79,05,882",4817.0,Boomers
25388,Trinidad and Tobago,TTO,1991,female,15-24 years,11.0,113000,9.73,"5,30,79,05,882",4817.0,Generation X
25389,Trinidad and Tobago,TTO,1991,female,35-54 years,8.0,121000,6.61,"5,30,79,05,882",4817.0,Boomers
25390,Trinidad and Tobago,TTO,1991,female,75+ years,1.0,16000,6.25,"5,30,79,05,882",4817.0,G.I. Generation
25391,Trinidad and Tobago,TTO,1991,female,25-34 years,4.0,111000,3.6,"5,30,79,05,882",4817.0,Boomers
25392,Trinidad and Tobago,TTO,1991,female,55-74 years,2.0,58000,3.45,"5,30,79,05,882",4817.0,Silent
25393,Trinidad and Tobago,TTO,1991,female,5-14 years,4.0,139000,2.88,"5,30,79,05,882",4817.0,Millenials
25394,Trinidad and Tobago,TTO,1991,male,5-14 years,1.0,143000,0.7,"5,30,79,05,882",4817.0,Millenials
25395,Trinidad and Tobago,TTO,1991,male,75+ years,0.0,10000,0.0,"5,30,79,05,882",4817.0,G.I. Generation
25396,Trinidad and Tobago,TTO,1992,male,75+ years,7.0,13700,51.09,"5,43,95,52,941",4803.0,G.I. Generation
25397,Trinidad and Tobago,TTO,1992,male,25-34 years,37.0,113500,32.6,"5,43,95,52,941",4803.0,Boomers
25398,Trinidad and Tobago,TTO,1992,male,35-54 years,44.0,140500,31.32,"5,43,95,52,941",4803.0,Boomers
25399,Trinidad and Tobago,TTO,1992,male,55-74 years,16.0,61400,26.06,"5,43,95,52,941",4803.0,Silent
25400,Trinidad and Tobago,TTO,1992,male,15-24 years,31.0,121600,25.49,"5,43,95,52,941",4803.0,Generation X
25401,Trinidad and Tobago,TTO,1992,female,15-24 years,9.0,102800,8.75,"5,43,95,52,941",4803.0,Generation X
25402,Trinidad and Tobago,TTO,1992,female,25-34 years,6.0,98600,6.09,"5,43,95,52,941",4803.0,Boomers
25403,Trinidad and Tobago,TTO,1992,female,55-74 years,3.0,56500,5.31,"5,43,95,52,941",4803.0,Silent
25404,Trinidad and Tobago,TTO,1992,female,35-54 years,5.0,121800,4.11,"5,43,95,52,941",4803.0,Boomers
25405,Trinidad and Tobago,TTO,1992,female,5-14 years,3.0,131500,2.28,"5,43,95,52,941",4803.0,Millenials
25406,Trinidad and Tobago,TTO,1992,male,5-14 years,2.0,155000,1.29,"5,43,95,52,941",4803.0,Millenials
25407,Trinidad and Tobago,TTO,1992,female,75+ years,0.0,15700,0.0,"5,43,95,52,941",4803.0,G.I. Generation
25408,Trinidad and Tobago,TTO,1993,male,35-54 years,59.0,144600,40.8,"4,66,94,88,516",4066.0,Boomers
25409,Trinidad and Tobago,TTO,1993,male,25-34 years,46.0,113000,40.71,"4,66,94,88,516",4066.0,Boomers
25410,Trinidad and Tobago,TTO,1993,male,55-74 years,16.0,62100,25.76,"4,66,94,88,516",4066.0,Silent
25411,Trinidad and Tobago,TTO,1993,male,15-24 years,26.0,123800,21.0,"4,66,94,88,516",4066.0,Generation X
25412,Trinidad and Tobago,TTO,1993,female,15-24 years,9.0,104900,8.58,"4,66,94,88,516",4066.0,Generation X
25413,Trinidad and Tobago,TTO,1993,male,75+ years,1.0,14000,7.14,"4,66,94,88,516",4066.0,G.I. Generation
25414,Trinidad and Tobago,TTO,1993,female,25-34 years,6.0,98700,6.08,"4,66,94,88,516",4066.0,Boomers
25415,Trinidad and Tobago,TTO,1993,female,55-74 years,3.0,57700,5.2,"4,66,94,88,516",4066.0,Silent
25416,Trinidad and Tobago,TTO,1993,female,35-54 years,6.0,126300,4.75,"4,66,94,88,516",4066.0,Boomers
25417,Trinidad and Tobago,TTO,1993,female,5-14 years,2.0,132100,1.51,"4,66,94,88,516",4066.0,Millenials
25418,Trinidad and Tobago,TTO,1993,female,75+ years,0.0,16000,0.0,"4,66,94,88,516",4066.0,G.I. Generation
25419,Trinidad and Tobago,TTO,1993,male,5-14 years,0.0,155100,0.0,"4,66,94,88,516",4066.0,Millenials
25420,Trinidad and Tobago,TTO,1994,male,55-74 years,23.0,62900,36.57,"4,94,72,05,860",4254.0,Silent
25421,Trinidad and Tobago,TTO,1994,male,25-34 years,35.0,112100,31.22,"4,94,72,05,860",4254.0,Boomers
25422,Trinidad and Tobago,TTO,1994,male,35-54 years,35.0,148900,23.51,"4,94,72,05,860",4254.0,Boomers
25423,Trinidad and Tobago,TTO,1994,male,75+ years,3.0,14200,21.13,"4,94,72,05,860",4254.0,G.I. Generation
25424,Trinidad and Tobago,TTO,1994,male,15-24 years,20.0,126500,15.81,"4,94,72,05,860",4254.0,Generation X
25425,Trinidad and Tobago,TTO,1994,female,25-34 years,10.0,98600,10.14,"4,94,72,05,860",4254.0,Boomers
25426,Trinidad and Tobago,TTO,1994,female,15-24 years,10.0,107700,9.29,"4,94,72,05,860",4254.0,Generation X
25427,Trinidad and Tobago,TTO,1994,female,35-54 years,7.0,130800,5.35,"4,94,72,05,860",4254.0,Boomers
25428,Trinidad and Tobago,TTO,1994,female,55-74 years,3.0,59100,5.08,"4,94,72,05,860",4254.0,Silent
25429,Trinidad and Tobago,TTO,1994,male,5-14 years,2.0,154000,1.3,"4,94,72,05,860",4254.0,Millenials
25430,Trinidad and Tobago,TTO,1994,female,5-14 years,0.0,131800,0.0,"4,94,72,05,860",4254.0,Millenials
25431,Trinidad and Tobago,TTO,1994,female,75+ years,0.0,16300,0.0,"4,94,72,05,860",4254.0,G.I. Generation
25432,Trinidad and Tobago,TTO,1995,male,75+ years,8.0,10949,73.07,"5,32,92,14,163",4637.0,G.I. Generation
25433,Trinidad and Tobago,TTO,1995,male,25-34 years,42.0,100908,41.62,"5,32,92,14,163",4637.0,Generation X
25434,Trinidad and Tobago,TTO,1995,male,55-74 years,23.0,57475,40.02,"5,32,92,14,163",4637.0,Silent
25435,Trinidad and Tobago,TTO,1995,male,35-54 years,54.0,144401,37.4,"5,32,92,14,163",4637.0,Boomers
25436,Trinidad and Tobago,TTO,1995,male,15-24 years,17.0,115521,14.72,"5,32,92,14,163",4637.0,Generation X
25437,Trinidad and Tobago,TTO,1995,female,25-34 years,10.0,101779,9.83,"5,32,92,14,163",4637.0,Generation X
25438,Trinidad and Tobago,TTO,1995,female,15-24 years,10.0,113234,8.83,"5,32,92,14,163",4637.0,Generation X
25439,Trinidad and Tobago,TTO,1995,female,35-54 years,11.0,142426,7.72,"5,32,92,14,163",4637.0,Boomers
25440,Trinidad and Tobago,TTO,1995,female,55-74 years,4.0,65284,6.13,"5,32,92,14,163",4637.0,Silent
25441,Trinidad and Tobago,TTO,1995,female,5-14 years,4.0,138208,2.89,"5,32,92,14,163",4637.0,Millenials
25442,Trinidad and Tobago,TTO,1995,male,5-14 years,1.0,141921,0.7,"5,32,92,14,163",4637.0,Millenials
25443,Trinidad and Tobago,TTO,1995,female,75+ years,0.0,17067,0.0,"5,32,92,14,163",4637.0,G.I. Generation
25444,Trinidad and Tobago,TTO,1996,male,75+ years,6.0,11313,53.04,"5,75,95,37,726",4982.0,G.I. Generation
25445,Trinidad and Tobago,TTO,1996,male,25-34 years,29.0,99392,29.18,"5,75,95,37,726",4982.0,Generation X
25446,Trinidad and Tobago,TTO,1996,male,55-74 years,17.0,58736,28.94,"5,75,95,37,726",4982.0,Silent
25447,Trinidad and Tobago,TTO,1996,male,35-54 years,43.0,148905,28.88,"5,75,95,37,726",4982.0,Boomers
25448,Trinidad and Tobago,TTO,1996,male,15-24 years,16.0,117770,13.59,"5,75,95,37,726",4982.0,Generation X
25449,Trinidad and Tobago,TTO,1996,female,15-24 years,15.0,115355,13.0,"5,75,95,37,726",4982.0,Generation X
25450,Trinidad and Tobago,TTO,1996,female,75+ years,2.0,17620,11.35,"5,75,95,37,726",4982.0,G.I. Generation
25451,Trinidad and Tobago,TTO,1996,female,55-74 years,5.0,66636,7.5,"5,75,95,37,726",4982.0,Silent
25452,Trinidad and Tobago,TTO,1996,female,25-34 years,6.0,100227,5.99,"5,75,95,37,726",4982.0,Generation X
25453,Trinidad and Tobago,TTO,1996,female,35-54 years,5.0,146795,3.41,"5,75,95,37,726",4982.0,Boomers
25454,Trinidad and Tobago,TTO,1996,female,5-14 years,2.0,134926,1.48,"5,75,95,37,726",4982.0,Millenials
25455,Trinidad and Tobago,TTO,1996,male,5-14 years,0.0,138510,0.0,"5,75,95,37,726",4982.0,Millenials
25456,Trinidad and Tobago,TTO,1997,male,75+ years,5.0,11601,43.1,"5,73,77,51,332",4937.0,G.I. Generation
25457,Trinidad and Tobago,TTO,1997,male,25-34 years,34.0,97588,34.84,"5,73,77,51,332",4937.0,Generation X
25458,Trinidad and Tobago,TTO,1997,male,55-74 years,19.0,60173,31.58,"5,73,77,51,332",4937.0,Silent
25459,Trinidad and Tobago,TTO,1997,male,35-54 years,44.0,153642,28.64,"5,73,77,51,332",4937.0,Boomers
25460,Trinidad and Tobago,TTO,1997,male,15-24 years,25.0,120487,20.75,"5,73,77,51,332",4937.0,Generation X
25461,Trinidad and Tobago,TTO,1997,female,15-24 years,13.0,118000,11.02,"5,73,77,51,332",4937.0,Generation X
25462,Trinidad and Tobago,TTO,1997,female,25-34 years,8.0,98330,8.14,"5,73,77,51,332",4937.0,Generation X
25463,Trinidad and Tobago,TTO,1997,female,55-74 years,4.0,68194,5.87,"5,73,77,51,332",4937.0,Silent
25464,Trinidad and Tobago,TTO,1997,female,35-54 years,6.0,151383,3.96,"5,73,77,51,332",4937.0,Boomers
25465,Trinidad and Tobago,TTO,1997,male,5-14 years,2.0,134111,1.49,"5,73,77,51,332",4937.0,Millenials
25466,Trinidad and Tobago,TTO,1997,female,5-14 years,0.0,130641,0.0,"5,73,77,51,332",4937.0,Millenials
25467,Trinidad and Tobago,TTO,1997,female,75+ years,0.0,18117,0.0,"5,73,77,51,332",4937.0,G.I. Generation
25468,Trinidad and Tobago,TTO,1998,male,75+ years,5.0,11810,42.34,"6,04,36,94,330",5175.0,G.I. Generation
25469,Trinidad and Tobago,TTO,1998,male,35-54 years,64.0,158330,40.42,"6,04,36,94,330",5175.0,Boomers
25470,Trinidad and Tobago,TTO,1998,male,25-34 years,32.0,95771,33.41,"6,04,36,94,330",5175.0,Generation X
25471,Trinidad and Tobago,TTO,1998,male,55-74 years,16.0,61816,25.88,"6,04,36,94,330",5175.0,Silent
25472,Trinidad and Tobago,TTO,1998,male,15-24 years,23.0,123518,18.62,"6,04,36,94,330",5175.0,Generation X
25473,Trinidad and Tobago,TTO,1998,female,75+ years,2.0,18573,10.77,"6,04,36,94,330",5175.0,G.I. Generation
25474,Trinidad and Tobago,TTO,1998,female,15-24 years,10.0,121015,8.26,"6,04,36,94,330",5175.0,Generation X
25475,Trinidad and Tobago,TTO,1998,female,25-34 years,7.0,96362,7.26,"6,04,36,94,330",5175.0,Generation X
25476,Trinidad and Tobago,TTO,1998,female,35-54 years,7.0,155939,4.49,"6,04,36,94,330",5175.0,Boomers
25477,Trinidad and Tobago,TTO,1998,female,5-14 years,3.0,125726,2.39,"6,04,36,94,330",5175.0,Millenials
25478,Trinidad and Tobago,TTO,1998,female,55-74 years,1.0,69981,1.43,"6,04,36,94,330",5175.0,Silent
25479,Trinidad and Tobago,TTO,1998,male,5-14 years,1.0,129083,0.77,"6,04,36,94,330",5175.0,Millenials
25480,Trinidad and Tobago,TTO,1999,male,55-74 years,25.0,63682,39.26,"6,80,89,82,521",5803.0,Silent
25481,Trinidad and Tobago,TTO,1999,male,25-34 years,28.0,94272,29.7,"6,80,89,82,521",5803.0,Generation X
25482,Trinidad and Tobago,TTO,1999,male,35-54 years,39.0,162536,23.99,"6,80,89,82,521",5803.0,Boomers
25483,Trinidad and Tobago,TTO,1999,male,15-24 years,16.0,126509,12.65,"6,80,89,82,521",5803.0,Generation X
25484,Trinidad and Tobago,TTO,1999,female,25-34 years,8.0,94694,8.45,"6,80,89,82,521",5803.0,Generation X
25485,Trinidad and Tobago,TTO,1999,male,75+ years,1.0,11927,8.38,"6,80,89,82,521",5803.0,G.I. Generation
25486,Trinidad and Tobago,TTO,1999,female,15-24 years,8.0,124040,6.45,"6,80,89,82,521",5803.0,Generation X
25487,Trinidad and Tobago,TTO,1999,female,35-54 years,9.0,160053,5.62,"6,80,89,82,521",5803.0,Boomers
25488,Trinidad and Tobago,TTO,1999,female,55-74 years,4.0,71972,5.56,"6,80,89,82,521",5803.0,Silent
25489,Trinidad and Tobago,TTO,1999,female,75+ years,1.0,19001,5.26,"6,80,89,82,521",5803.0,G.I. Generation
25490,Trinidad and Tobago,TTO,1999,female,5-14 years,0.0,120679,0.0,"6,80,89,82,521",5803.0,Millenials
25491,Trinidad and Tobago,TTO,1999,male,5-14 years,0.0,123911,0.0,"6,80,89,82,521",5803.0,Millenials
25492,Trinidad and Tobago,TTO,2000,male,75+ years,4.0,11957,33.45,"8,15,43,38,233",6920.0,G.I. Generation
25493,Trinidad and Tobago,TTO,2000,male,35-54 years,54.0,166024,32.53,"8,15,43,38,233",6920.0,Boomers
25494,Trinidad and Tobago,TTO,2000,male,25-34 years,30.0,93304,32.15,"8,15,43,38,233",6920.0,Generation X
25495,Trinidad and Tobago,TTO,2000,male,55-74 years,20.0,65790,30.4,"8,15,43,38,233",6920.0,Silent
25496,Trinidad and Tobago,TTO,2000,female,75+ years,5.0,19412,25.76,"8,15,43,38,233",6920.0,G.I. Generation
25497,Trinidad and Tobago,TTO,2000,male,15-24 years,25.0,129187,19.35,"8,15,43,38,233",6920.0,Generation X
25498,Trinidad and Tobago,TTO,2000,female,15-24 years,9.0,126792,7.1,"8,15,43,38,233",6920.0,Generation X
25499,Trinidad and Tobago,TTO,2000,female,55-74 years,4.0,74148,5.39,"8,15,43,38,233",6920.0,Silent
25500,Trinidad and Tobago,TTO,2000,female,25-34 years,5.0,93571,5.34,"8,15,43,38,233",6920.0,Generation X
25501,Trinidad and Tobago,TTO,2000,female,35-54 years,7.0,163504,4.28,"8,15,43,38,233",6920.0,Boomers
25502,Trinidad and Tobago,TTO,2000,female,5-14 years,2.0,115801,1.73,"8,15,43,38,233",6920.0,Millenials
25503,Trinidad and Tobago,TTO,2000,male,5-14 years,1.0,118873,0.84,"8,15,43,38,233",6920.0,Millenials
25504,Trinidad and Tobago,TTO,2001,male,75+ years,7.0,12351,56.68,"8,82,48,73,259",7458.0,Silent
25505,Trinidad and Tobago,TTO,2001,male,35-54 years,61.0,168569,36.19,"8,82,48,73,259",7458.0,Boomers
25506,Trinidad and Tobago,TTO,2001,male,25-34 years,26.0,93774,27.73,"8,82,48,73,259",7458.0,Generation X
25507,Trinidad and Tobago,TTO,2001,male,55-74 years,18.0,67749,26.57,"8,82,48,73,259",7458.0,Silent
25508,Trinidad and Tobago,TTO,2001,male,15-24 years,29.0,131221,22.1,"8,82,48,73,259",7458.0,Millenials
25509,Trinidad and Tobago,TTO,2001,female,15-24 years,16.0,128825,12.42,"8,82,48,73,259",7458.0,Millenials
25510,Trinidad and Tobago,TTO,2001,female,55-74 years,5.0,76085,6.57,"8,82,48,73,259",7458.0,Silent
25511,Trinidad and Tobago,TTO,2001,female,35-54 years,10.0,166710,6.0,"8,82,48,73,259",7458.0,Boomers
25512,Trinidad and Tobago,TTO,2001,female,75+ years,1.0,20018,5.0,"8,82,48,73,259",7458.0,Silent
25513,Trinidad and Tobago,TTO,2001,female,25-34 years,4.0,93862,4.26,"8,82,48,73,259",7458.0,Generation X
25514,Trinidad and Tobago,TTO,2001,female,5-14 years,2.0,110619,1.81,"8,82,48,73,259",7458.0,Millenials
25515,Trinidad and Tobago,TTO,2001,male,5-14 years,0.0,113571,0.0,"8,82,48,73,259",7458.0,Millenials
25516,Trinidad and Tobago,TTO,2002,male,25-34 years,29.0,94797,30.59,"9,00,82,73,721",7578.0,Generation X
25517,Trinidad and Tobago,TTO,2002,male,35-54 years,49.0,170592,28.72,"9,00,82,73,721",7578.0,Boomers
25518,Trinidad and Tobago,TTO,2002,male,55-74 years,19.0,69926,27.17,"9,00,82,73,721",7578.0,Silent
25519,Trinidad and Tobago,TTO,2002,male,75+ years,3.0,12679,23.66,"9,00,82,73,721",7578.0,Silent
25520,Trinidad and Tobago,TTO,2002,male,15-24 years,29.0,132786,21.84,"9,00,82,73,721",7578.0,Millenials
25521,Trinidad and Tobago,TTO,2002,female,25-34 years,9.0,94721,9.5,"9,00,82,73,721",7578.0,Generation X
25522,Trinidad and Tobago,TTO,2002,female,15-24 years,7.0,130404,5.37,"9,00,82,73,721",7578.0,Millenials
25523,Trinidad and Tobago,TTO,2002,female,75+ years,1.0,20592,4.86,"9,00,82,73,721",7578.0,Silent
25524,Trinidad and Tobago,TTO,2002,female,35-54 years,7.0,169414,4.13,"9,00,82,73,721",7578.0,Boomers
25525,Trinidad and Tobago,TTO,2002,female,5-14 years,2.0,105922,1.89,"9,00,82,73,721",7578.0,Millenials
25526,Trinidad and Tobago,TTO,2002,female,55-74 years,1.0,78237,1.28,"9,00,82,73,721",7578.0,Silent
25527,Trinidad and Tobago,TTO,2002,male,5-14 years,0.0,108730,0.0,"9,00,82,73,721",7578.0,Millenials
25528,Trinidad and Tobago,TTO,2003,male,75+ years,4.0,12918,30.96,"11,30,54,59,802",9465.0,Silent
25529,Trinidad and Tobago,TTO,2003,male,55-74 years,20.0,72339,27.65,"11,30,54,59,802",9465.0,Silent
25530,Trinidad and Tobago,TTO,2003,male,25-34 years,25.0,96312,25.96,"11,30,54,59,802",9465.0,Generation X
25531,Trinidad and Tobago,TTO,2003,male,35-54 years,36.0,172208,20.9,"11,30,54,59,802",9465.0,Boomers
25532,Trinidad and Tobago,TTO,2003,male,15-24 years,23.0,133697,17.2,"11,30,54,59,802",9465.0,Millenials
25533,Trinidad and Tobago,TTO,2003,female,15-24 years,13.0,131317,9.9,"11,30,54,59,802",9465.0,Millenials
25534,Trinidad and Tobago,TTO,2003,female,75+ years,2.0,21123,9.47,"11,30,54,59,802",9465.0,Silent
25535,Trinidad and Tobago,TTO,2003,female,35-54 years,13.0,171695,7.57,"11,30,54,59,802",9465.0,Boomers
25536,Trinidad and Tobago,TTO,2003,female,25-34 years,5.0,96104,5.2,"11,30,54,59,802",9465.0,Generation X
25537,Trinidad and Tobago,TTO,2003,female,55-74 years,2.0,80631,2.48,"11,30,54,59,802",9465.0,Silent
25538,Trinidad and Tobago,TTO,2003,male,5-14 years,1.0,104386,0.96,"11,30,54,59,802",9465.0,Millenials
25539,Trinidad and Tobago,TTO,2003,female,5-14 years,0.0,101728,0.0,"11,30,54,59,802",9465.0,Millenials
25540,Trinidad and Tobago,TTO,2004,male,25-34 years,41.0,98286,41.71,"13,28,02,75,123",11066.0,Generation X
25541,Trinidad and Tobago,TTO,2004,male,75+ years,5.0,13062,38.28,"13,28,02,75,123",11066.0,Silent
25542,Trinidad and Tobago,TTO,2004,male,55-74 years,23.0,75035,30.65,"13,28,02,75,123",11066.0,Silent
25543,Trinidad and Tobago,TTO,2004,male,35-54 years,48.0,173673,27.64,"13,28,02,75,123",11066.0,Boomers
25544,Trinidad and Tobago,TTO,2004,male,15-24 years,26.0,133642,19.45,"13,28,02,75,123",11066.0,Millenials
25545,Trinidad and Tobago,TTO,2004,female,75+ years,2.0,21582,9.27,"13,28,02,75,123",11066.0,Silent
25546,Trinidad and Tobago,TTO,2004,female,55-74 years,7.0,83319,8.4,"13,28,02,75,123",11066.0,Silent
25547,Trinidad and Tobago,TTO,2004,female,25-34 years,6.0,97964,6.12,"13,28,02,75,123",11066.0,Generation X
25548,Trinidad and Tobago,TTO,2004,female,35-54 years,6.0,173777,3.45,"13,28,02,75,123",11066.0,Boomers
25549,Trinidad and Tobago,TTO,2004,female,15-24 years,3.0,131237,2.29,"13,28,02,75,123",11066.0,Millenials
25550,Trinidad and Tobago,TTO,2004,female,5-14 years,1.0,97999,1.02,"13,28,02,75,123",11066.0,Millenials
25551,Trinidad and Tobago,TTO,2004,male,5-14 years,0.0,100540,0.0,"13,28,02,75,123",11066.0,Millenials
25552,Trinidad and Tobago,TTO,2005,male,75+ years,4.0,13101,30.53,"15,98,22,82,462",13258.0,Silent
25553,Trinidad and Tobago,TTO,2005,male,25-34 years,30.0,100646,29.81,"15,98,22,82,462",13258.0,Generation X
25554,Trinidad and Tobago,TTO,2005,male,35-54 years,46.0,175153,26.26,"15,98,22,82,462",13258.0,Boomers
25555,Trinidad and Tobago,TTO,2005,male,55-74 years,12.0,78028,15.38,"15,98,22,82,462",13258.0,Silent
25556,Trinidad and Tobago,TTO,2005,male,15-24 years,18.0,132433,13.59,"15,98,22,82,462",13258.0,Millenials
25557,Trinidad and Tobago,TTO,2005,female,75+ years,2.0,21969,9.1,"15,98,22,82,462",13258.0,Silent
25558,Trinidad and Tobago,TTO,2005,female,15-24 years,10.0,129974,7.69,"15,98,22,82,462",13258.0,Millenials
25559,Trinidad and Tobago,TTO,2005,female,25-34 years,5.0,100221,4.99,"15,98,22,82,462",13258.0,Generation X
25560,Trinidad and Tobago,TTO,2005,female,35-54 years,6.0,175792,3.41,"15,98,22,82,462",13258.0,Boomers
25561,Trinidad and Tobago,TTO,2005,female,55-74 years,2.0,86311,2.32,"15,98,22,82,462",13258.0,Silent
25562,Trinidad and Tobago,TTO,2005,female,5-14 years,1.0,94688,1.06,"15,98,22,82,462",13258.0,Millenials
25563,Trinidad and Tobago,TTO,2005,male,5-14 years,0.0,97155,0.0,"15,98,22,82,462",13258.0,Millenials
25564,Trinidad and Tobago,TTO,2006,male,35-54 years,46.0,176241,26.1,"18,36,90,70,085",15190.0,Boomers
25565,Trinidad and Tobago,TTO,2006,male,25-34 years,24.0,103825,23.12,"18,36,90,70,085",15190.0,Generation X
25566,Trinidad and Tobago,TTO,2006,male,75+ years,3.0,13523,22.18,"18,36,90,70,085",15190.0,Silent
25567,Trinidad and Tobago,TTO,2006,male,55-74 years,17.0,80846,21.03,"18,36,90,70,085",15190.0,Silent
25568,Trinidad and Tobago,TTO,2006,male,15-24 years,23.0,129569,17.75,"18,36,90,70,085",15190.0,Millenials
